industry,term,url
Accounting/Finance,Accounting,https://www.coursera.org/learn/uva-darden-financial-accounting
Accounting/Finance,Accounting,https://www.accounting-degree.org/what-is-accounting/
Accounting/Finance,Accounting,https://www.accountingcoach.com/accounting-basics/explanation
Accounting/Finance,Accounting,https://en.wikipedia.org/wiki/Accounting
Accounting/Finance,Accounting,https://www.accounting.com/
Accounting/Finance,Accounting,https://www.investopedia.com/terms/a/accountant.asp
Accounting/Finance,Accounting,https://www.daveramsey.com/blog/what-is-an-accountant
Accounting/Finance,Accounting,"https://www.indeed.com/q-Accountant-l-Washington,-DC-jobs.html"
Accounting/Finance,Accounting,"https://www.indeed.com/q-Accounting-l-Washington,-DC-jobs.html"
Accounting/Finance,Accounting,https://www.simplyhired.com/search?q=accounting&l=washington%2C+dc
Accounting/Finance,Accounting,https://www.youtube.com/watch?v=x4UJVfnCBms
Accounting/Finance,Accounting,https://www.youtube.com/watch?v=x4UJVfnCBms
Accounting/Finance,Finance,https://www.google.com/finance
Accounting/Finance,Finance,https://finance.yahoo.com/
Accounting/Finance,Finance,https://www.cnbc.com/finance/
Accounting/Finance,Finance,https://www.reuters.com/finance
Accounting/Finance,Finance,https://en.wikipedia.org/wiki/Finance
Accounting/Finance,Finance,https://www.britannica.com/topic/finance
Accounting/Finance,Finance,https://www.investopedia.com/terms/f/financing.asp
Accounting/Finance,Finance,https://www.investopedia.com/ask/answers/what-is-finance/
Accounting/Finance,Finance,https://www.merriam-webster.com/dictionary/finance
Accounting/Finance,Finance,https://www.aol.com/finance/
Accounting/Finance,Accounting Finance,https://smartasset.com/investing/the-difference-between-accounting-and-finance
Accounting/Finance,Accounting Finance,https://www.fiverr.com/sajid8038/help-you-in-projects-of-financial-accounting
Accounting/Finance,Accounting Finance,https://smartasset.com/investing/the-difference-between-accounting-and-finance
Accounting/Finance,Accounting Finance,https://www.topuniversities.com/courses/accounting-finance/accounting-vs-finance-which-should-you-study
Accounting/Finance,Accounting Finance,https://www.accountingedu.org/what-is-financial-accounting.html
Accounting/Finance,Accounting Finance,https://www.investopedia.com/terms/f/financialaccounting.asp
Accounting/Finance,Accounting Finance,https://en.wikipedia.org/wiki/Financial_accounting
Accounting/Finance,Accounting Finance,https://corporatefinanceinstitute.com/resources/careers/jobs/finance-vs-accounting/
Accounting/Finance,Accounting Finance,https://onlinelibrary.wiley.com/journal/1467629x
Accounting/Finance,Accounting Finance,https://www.accounting.com/careers/financial-accounting/
Accounting/Finance,Accounting Finance,https://www.accountingcoach.com/financial-accounting/explanation
Accounting/Finance,Accounting Finance,https://www.wallstreetmojo.com/finance-vs-accounting/
Administrative,Administrative,https://www.merriam-webster.com/dictionary/administrative
Administrative,Administrative,https://dictionary.cambridge.org/us/dictionary/english/administrative
Administrative,Administrative,https://www.vocabulary.com/dictionary/administrative
Administrative,Administrative,https://www.dictionary.com/browse/administrative
Administrative,Administrative,https://www.yourdictionary.com/administrative
Administrative,Administrative,http://www.businessdictionary.com/definition/administrative.html
Administrative,Administrative,https://www.ldoceonline.com/dictionary/administrative
Administrative,Administrative,https://www.collinsdictionary.com/us/dictionary/english/administrative
Administrative,Administrative,https://www.collinsdictionary.com/us/dictionary/english/administrative
Administrative,Administrative,https://www.thefreedictionary.com/administrative
Administrative,Administrative,https://en.wiktionary.org/wiki/administrative
Arts/Entertainment/Publishing,Arts,https://en.wikipedia.org/wiki/Art
Arts/Entertainment/Publishing,Arts,https://www.britannica.com/art/visual-arts
Arts/Entertainment/Publishing,Arts,https://www.britannica.com/topic/the-arts
Arts/Entertainment/Publishing,Arts,https://www.forbes.com/arts/
Arts/Entertainment/Publishing,Arts,https://nmwa.org/
Arts/Entertainment/Publishing,Arts,https://www.cnn.com/style/arts
Arts/Entertainment/Publishing,Arts,http://www.ellingtonschool.org/arts/
Arts/Entertainment/Publishing,Arts,https://www.american.edu/arts/
Arts/Entertainment/Publishing,Arts,https://artsclubofwashington.org/
Arts/Entertainment/Publishing,Entertainment,https://www.eonline.com/news/entertainment
Arts/Entertainment/Publishing,Entertainment,https://www.cnn.com/entertainment
Arts/Entertainment/Publishing,Entertainment,https://www.etonline.com/
Arts/Entertainment/Publishing,Entertainment,https://www.foxnews.com/entertainment
Arts/Entertainment/Publishing,Entertainment,https://people.com/entertainment/
Arts/Entertainment/Publishing,Entertainment,https://www.msn.com/en-us/entertainment
Arts/Entertainment/Publishing,Entertainment,https://washington.org/find-dc-listings/entertainment-nightlife
Arts/Entertainment/Publishing,Entertainment,https://www.eventbrite.com/d/dc--washington/entertainment/
Arts/Entertainment/Publishing,Entertainment,https://www.yelp.com/search?find_desc=entertainment&find_loc=Washington%2C+DC
Arts/Entertainment/Publishing,Publishing,https://en.wikipedia.org/wiki/Publishing
Arts/Entertainment/Publishing,Publishing,https://www.authorsguild.org/member-services/writers-resource-library/self-publishing/
Arts/Entertainment/Publishing,Publishing,https://www.thecreativepenn.com/publishing/
Arts/Entertainment/Publishing,Publishing,http://www.lulu.com/
Arts/Entertainment/Publishing,Publishing,https://www.merriam-webster.com/dictionary/publishing
Arts/Entertainment/Publishing,Publishing,https://www.bookbaby.com/complete-self-publishing-package
Arts/Entertainment/Publishing,Publishing,https://jerryjenkins.com/how-to-publish-a-book/
Arts/Entertainment/Publishing,Publishing,https://www.theguardian.com/books/publishing
Arts/Entertainment/Publishing,Publishing,https://selfpublishing.com/
Arts/Entertainment/Publishing,Publishing,https://www.publishersweekly.com/pw/by-topic/industry-news/index.html
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://www.indeed.com/q-Arts-Entertainment-Publishing-jobs.html
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://www.indeed.com/find-jobs.jsp?cat=Arts%2FEntertainment%2FPublishing
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://store.legal.thomsonreuters.com/law-products/Handbooks/Entertainment-Publishing-and-the-Arts-Handbook-2018-ed/p/106138672
Arts/Entertainment/Publishing,Arts Entertainment Publishing,http://jobsclearinghouse.aee.org/index.php?page=search&action=advanced_search&mult_industries%5B0%5D=Arts%2FEntertainment%2FPublishing&lp=1&job_location_filter=washington%2C+dc%2C+us&job_location_filter_bf=washington%2C+dc%2C+us&position_type_filter=fulltime&position_type_filter_bf=fulltime
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://jobs.nextcity.org/c-Arts-Entertainment-Publishing-jobs.html
Arts/Entertainment/Publishing,Arts Entertainment Publishing,http://www.jobsxl.com/jobs/arts-entertainment-publishing/
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://www.amazon.com/Entertainment-Publishing-Handbook-David-Viera/dp/B001VHOU2A
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://english.uiowa.edu/undergraduate/career-planning/arts-media-entertainmentpublishing
Arts/Entertainment/Publishing,Arts Entertainment Publishing,https://btlaw.com/work/practices/intellectual-property/entertainment-publishing-and-the-arts
Arts/Entertainment/Publishing,Arts Entertainment Publishing,http://careertapp.com/job-titles/2/Arts+Entertainment+Publishing-Jobs-Mobile-Apps
Banking/Loans,Banking,https://www.nerdwallet.com/blog/category/banking/
Banking/Loans,Banking,https://en.wikipedia.org/wiki/Bank
Banking/Loans,Banking,https://www.thebalance.com/what-is-banking-3305812
Banking/Loans,Banking,https://www.bankofamerica.com/
Banking/Loans,Banking,https://www.bankrate.com/banking/
Banking/Loans,Banking,https://www.discover.com/online-banking/
Banking/Loans,Banking,https://millennialmoney.com/what-is-banking/
Banking/Loans,Banking,https://www.tiaabank.com/banking
Banking/Loans,Banking,https://www.usbank.com/online-mobile-banking/online-banking.html
Banking/Loans,Loans,https://www.nerdwallet.com/best/loans/personal-loans/best-personal-loans
Banking/Loans,Loans,https://www.creditkarma.com/shop/personal-loans/
Banking/Loans,Loans,https://www.rocketloans.com/
Banking/Loans,Loans,https://www.credit.com/loans/
Banking/Loans,Loans,https://www.dccreditunion.coop/personal/personal-loans/
Banking/Loans,Loans,https://www.credible.com/personal-loan
Banking/Loans,Loans,https://www.advfcu.org/borrow/consumer-loans/personal-loans.html
Banking/Loans,Loans,https://www.finder.com/washington-dc-payday-loans
Banking/Loans,Loans,https://www.epfcu.org/loans/student-loans.aspx
Banking/Loans,Loans,https://www.avant.com/personal-loans
Banking/Loans,Banking Loans,https://www.wellsfargo.com/personal-credit/
Banking/Loans,Banking Loans,https://www.santanderbank.com/us/personal/borrowing/loans/personal-loans
Banking/Loans,Banking Loans,https://www.nerdwallet.com/best/loans/personal-loans/bank-loans
Banking/Loans,Banking Loans,https://www.suntrust.com/loans/other-loans/unsecured-loans
Banking/Loans,Banking Loans,https://www.pnc.com/en/personal-banking/borrowing/personal-loans-and-lines-of-credit.html
Banking/Loans,Banking Loans,https://www.thebalance.com/banking-4074049
Banking/Loans,Banking Loans,https://www.citizensbank.com/personal-loans/overview.aspx
Banking/Loans,Banking Loans,https://www.firstib.com/personal/borrow/personal-loans/
Banking/Loans,Banking Loans,https://www.discover.com/
Banking/Loans,Banking Loans,https://www.regions.com/personal-banking/personal-loans
Construction/Facilities,Construction,https://en.wikipedia.org/wiki/Construction
Construction/Facilities,Construction,https://www.dpr.com/company/locations/washington-dc
Construction/Facilities,Construction,https://www.constructiondive.com/
Construction/Facilities,Construction,https://www.merriam-webster.com/dictionary/construction
Construction/Facilities,Construction,https://www.construction.com/
Construction/Facilities,Construction,https://www.thebalancesmb.com/construction-4161568
Construction/Facilities,Construction,https://www.bizjournals.com/washington/news/commercial-real-estate/construction
Construction/Facilities,Construction,https://www.bizjournals.com/washington/subscriber-only/2019/08/09/largest-ongoing-construction-projects.html
Construction/Facilities,Construction,https://constructionexec.com/
Construction/Facilities,Construction,https://www.blakereal.com/services/development-construction/
Construction/Facilities,Facilities,https://www.dictionary.com/browse/facilities
Construction/Facilities,Facilities,https://www.merriam-webster.com/dictionary/facility
Construction/Facilities,Facilities,"https://icsid.worldbank.org/en/Pages/services/Facilities-in-Washington,-DC.aspx"
Construction/Facilities,Facilities,https://www.macmillandictionary.com/us/dictionary/american/facility
Construction/Facilities,Facilities,https://en.wikipedia.org/wiki/Facility
Construction/Facilities,Facilities,https://dictionary.cambridge.org/us/dictionary/english/facility
Construction/Facilities,Facilities,"https://www.indeed.com/q-Director-of-Facilities-l-Washington,-DC-jobs.html"
Construction/Facilities,Facilities,https://news.darden.virginia.edu/2017/09/29/new-darden-facilities-washington-dc/
Construction/Facilities,Facilities,https://www.american.edu/recfit/facilities/
Construction/Facilities,Facilities,https://www.vocabulary.com/dictionary/facility
Construction/Facilities,Construction Facilities,https://www.cfm.va.gov/
Construction/Facilities,Construction Facilities,https://www.indeed.com/q-Construction-Facilities-jobs.html
Construction/Facilities,Construction Facilities,https://www.designingbuildings.co.uk/wiki/Site_facilities
Construction/Facilities,Construction Facilities,https://help.smartsheet.com/learning-track/solutions/construction-and-facilities-management
Construction/Facilities,Construction Facilities,https://www.cia.gov/careers/opportunities/support-professional/construction-facilities-project-manager-2013-entry-developmental.html
Construction/Facilities,Construction Facilities,https://www.gsa.gov/buying-selling/products-services/facilities-construction
Construction/Facilities,Construction Facilities,https://www.northwestern.edu/fm/projects/project-process/design-and-construction.html
Construction/Facilities,Construction Facilities,https://study.com/articles/construction_facilities_manager_job_description_salary.html
Construction/Facilities,Construction Facilities,https://ascelibrary.org/doi/10.1061/%28ASCE%29CO.1943-7862.0000841
Construction/Facilities,Construction Facilities,https://cementconcrete.org/buildings/construction-facilities-in-civil-construction-industries/65/
Customer Service,Customer Service,https://en.wikipedia.org/wiki/Customer_service
Customer Service,Customer Service,https://www.zendesk.com/resources/customer-service-skills/
Customer Service,Customer Service,https://www.salesforce.com/ca/blog/2016/11/train-customer-service-team.html
Customer Service,Customer Service,https://en.wikipedia.org/wiki/Customer_service
Customer Service,Customer Service,https://www.salesforce.com/products/service-cloud/what-is-customer-service/
Customer Service,Customer Service,https://www.investopedia.com/terms/c/customer-service.asp
Customer Service,Customer Service,https://www.thebalancesmb.com/rules-for-good-customer-service-2948079
Customer Service,Customer Service,https://www.thebalancesmb.com/providing-excellent-customer-service-2951744
Customer Service,Customer Service,https://www.helpscout.com/blog/customer-service-skills/
Customer Service,Customer Service,https://www.helpscout.com/helpu/customer-service-tips/
Customer Service,Customer Service,https://study.com/academy/lesson/what-is-customer-service-definition-types-role-in-marketing.html
Customer Service,Customer Service,https://study.com/academy/lesson/what-is-customer-service-definition-types-role-in-marketing.html
Customer Service,Customer Service,https://www.thebalancecareers.com/what-is-customer-service-2063347
Education/Training,Education,https://www.education.com/
Education/Training,Education,https://www.ed.gov/
Education/Training,Education,https://en.wikipedia.org/wiki/Education
Education/Training,Education,https://www.britannica.com/topic/education
Education/Training,Education,https://mobile.edweek.org/index.jsp?DISPATCHED=true
Education/Training,Education,https://www.edweek.org/ew/index.html
Education/Training,Education,https://www.psychologytoday.com/us/basics/education
Education/Training,Education,https://www.nytimes.com/section/education
Education/Training,Education,https://www.forbes.com/education/
Education/Training,Training,https://en.wikipedia.org/wiki/Training
Education/Training,Training,https://www.merriam-webster.com/dictionary/training
Education/Training,Training,https://trainingmag.com/
Education/Training,Training,https://home.kpmg/tr/en/home/careers/life-at-kpmg/training-and-improvement-opportunities.html
Education/Training,Training,https://trainingindustry.com/
Education/Training,Training,https://www.dictionary.com/browse/training
Education/Training,Training,https://en.wiktionary.org/wiki/training
Education/Training,Training,https://dictionary.cambridge.org/us/dictionary/english/training
Education/Training,Training,https://teachercenter.withgoogle.com/training
Education/Training,Training,https://www.thesaurus.com/browse/training
Education/Training,Training,https://www.microsoft.com/en-us/learning/training.aspx
Education/Training,Education Training,https://careerwise.minnstate.edu/careers/education.html
Education/Training,Education Training,https://www.emerald.com/insight/publication/issn/0040-0912
Education/Training,Education Training,https://www.emeraldgrouppublishing.com/et.htm
Education/Training,Education Training,https://elearningindustry.com/education-and-training-what-is-the-difference
Education/Training,Education Training,https://teachercenter.withgoogle.com/
Education/Training,Education Training,https://teachercenter.withgoogle.com/training
Education/Training,Education Training,https://www.onetonline.org/find/career?c=5
Education/Training,Education Training,https://www.scimagojr.com/journalsearch.php?q=144960&tip=sid
Education/Training,Education Training,http://www.naco.org/resources/education-training
Engineering/Architecture,Engineering,https://www.engineering.com/
Engineering/Architecture,Engineering,https://en.wikipedia.org/wiki/Engineering
Engineering/Architecture,Engineering,https://www.livescience.com/47499-what-is-engineering.html
Engineering/Architecture,Engineering,https://www.britannica.com/technology/engineering
Engineering/Architecture,Engineering,https://www.youtube.com/watch?v=bipTWWHya8A
Engineering/Architecture,Engineering,https://www.youtube.com/watch?v=bipTWWHya8A
Engineering/Architecture,Engineering,https://typesofengineeringdegrees.org/
Engineering/Architecture,Engineering,https://www.merriam-webster.com/dictionary/engineering
Engineering/Architecture,Engineering,https://www.internationalstudent.com/study-engineering/what-is-engineering/
Engineering/Architecture,Engineering,https://www.linkedin.com/jobs/engineering-jobs-washington-dc
Engineering/Architecture,Engineering,https://www.seas.gwu.edu/departments
Engineering/Architecture,Architecture,https://www.dezeen.com/2018/06/15/zaha-hadid-architects-morpheus-hotel-in-macau-architecture/
Engineering/Architecture,Architecture,https://en.wikipedia.org/wiki/Architecture
Engineering/Architecture,Architecture,https://www.architecturaldigest.com/architecture-design
Engineering/Architecture,Architecture,https://www.britannica.com/topic/architecture
Engineering/Architecture,Architecture,https://www.merriam-webster.com/dictionary/architecture
Engineering/Architecture,Architecture,https://www.designboom.com/architecture/
Engineering/Architecture,Architecture,https://www.dezeen.com/tag/washington-dc/
Engineering/Architecture,Architecture,https://www.dictionary.com/browse/architecture
Engineering/Architecture,Architecture,https://dc.curbed.com/maps/washington-dc-architecture-neoclassical
Engineering/Architecture,Architecture,https://design-milk.com/category/architecture/
Engineering/Architecture,Architecture,http://coredc.com/
Engineering/Architecture,Engineering Architecture,https://www.topuniversities.com/blog/architecture-versus-architectural-engineering
Engineering/Architecture,Engineering Architecture,https://en.wikipedia.org/wiki/Architectural_engineering
Engineering/Architecture,Engineering Architecture,https://www.caee.utexas.edu/architectural/whatisarche
Engineering/Architecture,Engineering Architecture,https://www.ae.psu.edu/academics/what-is-architectural-engineering.aspx
Engineering/Architecture,Engineering Architecture,https://www.youtube.com/watch?v=-8sucrV14_c
Engineering/Architecture,Engineering Architecture,https://www.youtube.com/watch?v=-8sucrV14_c
Engineering/Architecture,Engineering Architecture,https://www.k-state.edu/careercenter/students/exploration/majorin/archengineering.html
Engineering/Architecture,Engineering Architecture,https://www.topuniversities.com/blog/architecture-versus-architectural-engineering
Engineering/Architecture,Engineering Architecture,https://alltogether.swe.org/2019/02/day-in-the-life-of-an-architectural-engineer/
Engineering/Architecture,Engineering Architecture,https://tryengineering.org/profile/architectural-engineering/
Engineering/Architecture,Engineering Architecture,https://www.teachengineering.org/lessons/view/cub_intro_lesson03
Engineering/Architecture,Engineering Architecture,https://newschoolarch.edu/academics/school-of-architecture-and-cm/infographic-architecture-vs-engineering/
Government/Military,Government,https://en.wikipedia.org/wiki/Government
Government/Military,Government,https://www.usa.gov/
Government/Military,Government,https://en.wikipedia.org/wiki/Government
Government/Military,Government,https://www.merriam-webster.com/dictionary/government
Government/Military,Government,https://www.britannica.com/topic/government
Government/Military,Government,https://www.whitehouse.gov/about-the-white-house/our-government/
Government/Military,Government,https://www.openthegovernment.org/
Government/Military,Government,https://www.loudoun.gov/27/Government
Government/Military,Government,https://dc.gov/
Government/Military,Government,https://dc.gov/page/government-resource-center
Government/Military,Government,https://www.worldatlas.com/articles/what-type-of-government-does-the-united-states-have.html
Government/Military,Military,https://www.military.com/
Government/Military,Military,https://vyondiverse.fandom.com/wiki/United_States_Armed_Forces_(VSU)
Government/Military,Military,https://www.defense.gov/Our-Story/Our-Forces/
Government/Military,Military,https://www.militarytimes.com/
Government/Military,Military,https://en.wikipedia.org/wiki/Military
Government/Military,Military,https://www.todaysmilitary.com/about-military
Government/Military,Military,https://www.todaysmilitary.com/about-military/service-branches
Government/Military,Military,https://www.youtube.com/channel/UC7F2QS7wk6Eq9Z4uabl5rmg
Government/Military,Military,https://www.foxnews.com/category/us/military
Government/Military,Military,https://www.merriam-webster.com/dictionary/military
Government/Military,Government Military,https://en.wikipedia.org/wiki/Military_government
Government/Military,Government Military,https://en.wikipedia.org/wiki/Military_government
Government/Military,Government Military,https://history.army.mil/books/wwii/MacArthur%20Reports/MacArthur%20V1%20Sup/ch7.htm
Government/Military,Government Military,https://en.wikipedia.org/wiki/Stratocracy
Government/Military,Government Military,https://www.usa.gov/military-and-veterans
Government/Military,Government Military,https://www.usa.gov/federal-agencies/u-s-army
Government/Military,Government Military,https://www.defense.gov/
Government/Military,Government Military,https://www.darpa.mil/work-with-us/for-government-and-military
Government/Military,Government Military,https://www.govx.com/
Government/Military,Government Military,https://www.govvacationrewards.com/
Government/Military,Government Military,https://www.afcea.org/site/?q=Military-Gvpt_Membership
Healthcare,Healthcare,https://www.healthcare.gov/
Healthcare,Healthcare,https://en.wikipedia.org/wiki/Health_care
Healthcare,Healthcare,https://www.uhc.com/individual-and-family
Healthcare,Healthcare,https://www.healthcaredive.com/
Healthcare,Healthcare,https://www.whitehouse.gov/issues/healthcare/
Computer/Internet,Computer,https://www.bestbuy.com/site/electronics/computers-pcs/abcat0500000.c?id=abcat0500000
Computer/Internet,Computer,https://en.wikipedia.org/wiki/Computer
Computer/Internet,Computer,https://www.amazon.com/computer-pc-hardware-accessories-add-ons/b?ie=UTF8&node=541966
Computer/Internet,Computer,https://www.newegg.com/Computer-Systems/Store/ID-3
Computer/Internet,Computer,https://www.walmart.com/cp/computers/3951
Computer/Internet,Computer,https://www.costco.com/computers.html
Computer/Internet,Computer,https://www.staples.com/Laptops-Computers/cat_SC3
Computer/Internet,Computer,https://washingtondc.craigslist.org/search/sya
Computer/Internet,Computer,https://www.american.edu/cas/cs/
Computer/Internet,Internet,https://en.wikipedia.org/wiki/Internet
Computer/Internet,Internet,https://www.highspeedinternet.com/dc/washington
Computer/Internet,Internet,https://www.xfinity.com/locations/district-of-columbia/washington/internet-service
Computer/Internet,Internet,https://www.rcn.com/dc-metro/high-speed-internet/
Computer/Internet,Internet,https://www.dcaccess.net/
Computer/Internet,Internet,https://www.atlantech.net/blog/6-best-internet-service-providers-in-washington-dc
Computer/Internet,Internet,https://www.att.com/internet/
Computer/Internet,Internet,https://www.allconnect.com/internet/cheap
Computer/Internet,Internet,https://www.britannica.com/technology/Internet
Computer/Internet,Internet,https://www.internetsociety.org/internet/history-internet/brief-history-internet/
Computer/Internet,Computer Internet,https://www.computerhope.com/jargon/i/internet.htm
Computer/Internet,Computer Internet,https://edu.gcfglobal.org/en/computerbasics/connecting-to-the-internet/1/
Computer/Internet,Computer Internet,https://edu.gcfglobal.org/en/computerbasics/connecting-to-the-internet/1/
Computer/Internet,Computer Internet,https://www.lifewire.com/connecting-a-computer-to-the-internet-817763
Computer/Internet,Computer Internet,https://www.computerhope.com/jargon/i/internet.htm
Computer/Internet,Computer Internet,https://www.youtube.com/watch?v=hMX6dVa61t0
Computer/Internet,Computer Internet,https://www.youtube.com/watch?v=hMX6dVa61t0
Computer/Internet,Computer Internet,https://en.wikibooks.org/wiki/Introduction_to_Computer_Information_Systems/Internet
Computer/Internet,Computer Internet,https://en.wikipedia.org/wiki/Internet
Computer/Internet,Computer Internet,https://en.wikipedia.org/wiki/Internet_access
Computer/Internet,Computer Internet,https://www.dummies.com/computers/computer-networking/internet-access/how-to-configure-your-computer-to-connect-to-dsl-or-cable-internet/
Computer/Internet,Computer Internet,https://smallbusiness.chron.com/connect-new-computer-internet-utilizing-ethernet-cable-52500.html
Computer/Internet,Computer Internet,https://www.makeuseof.com/tag/tethering-use-mobile-internet-pc/
Hospitality/Travel,Hospitality,https://www.merriam-webster.com/dictionary/hospitality
Hospitality/Travel,Hospitality,https://en.wikipedia.org/wiki/Hospitality
Hospitality/Travel,Hospitality,https://en.wikipedia.org/wiki/Hospitality_industry
Hospitality/Travel,Hospitality,https://www.dictionary.com/browse/hospitality
Hospitality/Travel,Hospitality,https://sevenrooms.com/en/blog/what-is-hospitality/
